ID Produto,Qualidade,Temperatura ar [K],Temperatura processo [K],Velocidade rotação [rpm],Torque [Nm],Desgaste [min],Falha,Tipo falha
B52439,Baixa,303.5,312.9,1544.0,36.9,87.0,0.0,Sem falha
M22423,Média,300.4,311.2,1831.0,23.4,133.0,0.0,Sem falha
M21970,Média,300.8,310.4,1518.0,36.0,59.0,0.0,Sem falha
M19865,Média,303.7,312.9,1444.0,52.7,46.0,0.0,Sem falha
A37134,Alta,300.5,311.6,1476.0,41.7,97.0,0.0,Sem falha
B47300,Baixa,298.9,308.7,1433.0,44.7,108.0,0.0,Sem falha
B47975,Baixa,296.9,307.8,1605.0,37.0,84.0,0.0,Sem falha
M24485,Média,299.0,310.1,1487.0,47.5,123.0,0.0,Sem falha
B50489,Baixa,301.3,310.4,1384.0,50.1,88.0,0.0,Sem falha
B47922,Baixa,296.8,308.2,1643.0,34.7,191.0,0.0,Sem falha
M15711,Média,296.2,307.2,1389.0,48.6,7.0,0.0,Sem falha
B56820,Baixa,299.4,310.5,1514.0,36.1,169.0,0.0,Sem falha
B53162,Baixa,300.7,310.8,1486.0,37.1,186.0,0.0,Sem falha
M24510,Média,299.1,310.0,1437.0,41.1,192.0,0.0,Sem falha
B50960,Baixa,302.4,311.1,1446.0,42.9,5.0,0.0,Sem falha
M15226,Média,297.6,308.5,1552.0,40.9,90.0,0.0,Sem falha
M17756,Média,300.7,309.5,1633.0,31.3,90.0,0.0,Sem falha
M15016,Média,298.4,308.1,1495.0,46.0,203.0,0.0,Sem falha
B54329,Baixa,300.2,309.8,1506.0,41.8,161.0,0.0,Sem falha
M18108,Média,301.0,309.7,1511.0,39.3,146.0,0.0,Sem falha
B50582,Baixa,301.4,310.6,1347.0,53.3,104.0,0.0,Sem falha
M23502,Média,297.5,308.4,1596.0,36.6,80.0,0.0,Sem falha
B52153,Baixa,303.8,312.7,1461.0,38.2,188.0,0.0,Sem falha
A39350,Alta,298.3,308.2,1534.0,33.2,75.0,0.0,Sem falha
B55760,Baixa,297.5,308.1,1631.0,30.6,146.0,0.0,Sem falha
M17964,Média,299.8,309.2,1678.0,29.8,202.0,0.0,Sem falha
B55079,Baixa,300.9,312.4,1364.0,52.5,125.0,0.0,Sem falha
M23699,Média,297.4,308.9,1376.0,39.0,181.0,0.0,Sem falha
M21814,Média,300.8,311.2,1429.0,52.3,77.0,0.0,Sem falha
B51443,Baixa,302.6,311.0,1620.0,36.2,139.0,0.0,Sem falha
B47781,Baixa,297.9,309.7,2194.0,16.8,27.0,0.0,Sem falha
B51680,Baixa,302.6,310.4,1638.0,36.2,84.0,0.0,Sem falha
B55802,Baixa,297.5,308.3,1437.0,42.3,29.0,0.0,Sem falha
A37121,Alta,300.5,311.4,1679.0,27.5,59.0,0.0,Sem falha
B51978,Baixa,303.5,312.5,1457.0,46.4,168.0,0.0,Sem falha
M24414,Média,299.3,310.7,1440.0,45.5,146.0,0.0,Sem falha
B49526,Baixa,299.2,308.4,1402.0,47.7,24.0,0.0,Sem falha
B50345,Baixa,300.4,309.6,1536.0,34.5,154.0,0.0,Sem falha
B51673,Baixa,302.7,310.5,1511.0,37.7,60.0,0.0,Sem falha
M16969,Média,299.3,309.0,1496.0,43.4,67.0,0.0,Sem falha
M15199,Média,297.5,308.2,1713.0,32.2,17.0,0.0,Sem falha
B50720,Baixa,301.9,310.9,1574.0,31.4,27.0,0.0,Sem falha
B55618,Baixa,298.6,309.8,1469.0,42.8,205.0,0.0,Sem falha
A32915,Alta,301.9,311.0,1291.0,63.6,137.0,0.0,Sem falha
B57011,Baixa,298.4,309.3,1542.0,35.4,208.0,0.0,Sem falha
B55404,Baixa,299.1,310.5,1496.0,35.2,60.0,0.0,Sem falha
B56165,Baixa,297.1,307.8,1584.0,42.3,135.0,0.0,Sem falha
M22562,Média,300.7,311.7,1701.0,30.8,44.0,0.0,Sem falha
A34159,Alta,303.2,311.2,1475.0,43.1,20.0,0.0,Sem falha
A38153,Alta,297.4,308.7,1429.0,37.6,118.0,0.0,Sem falha
B55805,Baixa,297.4,308.3,1632.0,33.5,39.0,0.0,Sem falha
B50940,Baixa,302.3,310.9,1377.0,46.8,166.0,1.0,Superaquecimento
B48236,Baixa,296.8,307.8,1565.0,39.5,124.0,0.0,Sem falha
M24809,Média,298.2,307.8,1411.0,53.4,110.0,0.0,Sem falha
B49744,Baixa,299.3,309.1,1493.0,38.0,151.0,0.0,Sem falha
B54857,Baixa,300.6,311.7,1428.0,52.6,208.0,0.0,Sem falha
M18406,Média,301.9,310.9,1317.0,51.9,40.0,0.0,Sem falha
B53859,Baixa,301.6,310.8,1392.0,42.4,3.0,0.0,Sem falha
A34251,Alta,303.3,311.8,1806.0,27.7,44.0,0.0,Sem falha
B55636,Baixa,298.6,309.9,1556.0,38.6,36.0,0.0,Sem falha
B50411,Baixa,300.7,309.3,1425.0,45.3,100.0,0.0,Sem falha
B50491,Baixa,301.3,310.4,1459.0,44.7,92.0,0.0,Sem falha
A39398,Alta,298.7,308.4,1432.0,42.8,197.0,0.0,Sem falha
B51528,Baixa,301.9,309.8,1507.0,44.7,131.0,0.0,Sem falha
B56869,Baixa,299.0,310.1,1362.0,59.5,46.0,0.0,Sem falha
M15767,Média,295.6,306.1,1669.0,29.0,161.0,0.0,Sem falha
B49806,Baixa,299.7,309.4,1650.0,29.8,93.0,0.0,Sem falha
B48816,Baixa,297.9,307.8,1505.0,37.3,100.0,0.0,Sem falha
B50927,Baixa,302.5,311.1,1499.0,38.8,135.0,0.0,Sem falha
B56450,Baixa,298.2,308.8,1302.0,60.4,34.0,0.0,Sem falha
A35098,Alta,302.2,311.6,1594.0,36.8,82.0,0.0,Sem falha
B49905,Baixa,299.8,309.4,1555.0,34.8,122.0,0.0,Sem falha
B47773,Baixa,297.5,309.6,1312.0,50.7,0.0,0.0,Sem falha
B48241,Baixa,296.7,307.9,1420.0,50.1,138.0,0.0,Sem falha
B47987,Baixa,297.0,307.7,1867.0,22.8,118.0,0.0,Sem falha
B52783,Baixa,302.9,312.2,1340.0,57.8,90.0,0.0,Sem falha
B54285,Baixa,300.9,310.4,1536.0,34.2,45.0,0.0,Sem falha
B49192,Baixa,298.6,308.4,1397.0,46.4,36.0,0.0,Sem falha
A31532,Alta,299.3,308.9,1429.0,43.0,96.0,0.0,Sem falha
B56007,Baixa,297.2,308.7,1463.0,49.9,146.0,0.0,Sem falha
M17978,Média,300.2,309.5,1458.0,46.9,23.0,0.0,Sem falha
B54139,Baixa,300.6,311.0,1543.0,34.7,89.0,0.0,Sem falha
B54299,Baixa,301.0,310.5,1378.0,44.4,83.0,0.0,Sem falha
B52109,Baixa,303.5,312.4,1340.0,44.5,76.0,0.0,Sem falha
B49389,Baixa,299.8,309.3,1386.0,49.4,116.0,0.0,Sem falha
B57168,Baixa,298.9,308.6,1771.0,24.1,213.0,0.0,Sem falha
M15740,Média,295.8,306.3,1235.0,76.2,89.0,1.0,Falha por potência
B56796,Baixa,298.9,310.1,1580.0,37.3,100.0,0.0,Sem falha
B54184,Baixa,300.5,310.6,1950.0,20.3,208.0,0.0,Sem falha
M16851,Média,298.2,307.8,1583.0,36.6,185.0,0.0,Sem falha
B54793,Baixa,300.5,311.3,1475.0,46.3,49.0,0.0,Sem falha
A37294,Alta,300.7,312.4,1457.0,47.2,74.0,0.0,Sem falha
A31303,Alta,297.7,307.4,1432.0,40.2,132.0,0.0,Sem falha
B50752,Baixa,301.8,310.6,1451.0,50.7,108.0,0.0,Sem falha
B48747,Baixa,298.1,308.2,1521.0,39.3,151.0,0.0,Sem falha
B49305,Baixa,299.3,308.9,1258.0,69.4,119.0,1.0,Falha por potência
M18727,Média,302.7,311.6,2709.0,9.7,2.0,1.0,Falha por potência
B48612,Baixa,298.8,309.8,1437.0,42.8,23.0,0.0,Sem falha
B50921,Baixa,302.4,311.3,1503.0,38.2,120.0,0.0,Sem falha
B52699,Baixa,302.5,311.9,1452.0,47.4,77.0,0.0,Sem falha
B56032,Baixa,297.7,308.9,1575.0,39.9,12.0,0.0,Sem falha
A36732,Alta,299.9,310.3,1535.0,43.9,154.0,0.0,Sem falha
M18811,Média,302.3,311.4,1571.0,32.7,17.0,0.0,Sem falha
M22383,Média,300.1,311.5,1343.0,46.2,28.0,0.0,Sem falha
B51500,Baixa,301.7,310.3,1397.0,44.6,57.0,0.0,Sem falha
B54204,Baixa,300.6,310.6,2127.0,18.7,53.0,0.0,Sem falha
M22004,Média,300.4,309.8,1517.0,40.3,149.0,0.0,Sem falha
B56942,Baixa,298.6,309.7,1925.0,22.1,7.0,0.0,Sem falha
B49366,Baixa,299.7,309.4,1445.0,42.9,55.0,0.0,Sem falha
B51088,Baixa,302.3,311.2,1633.0,36.4,114.0,0.0,Sem falha
B49146,Baixa,297.9,307.6,1515.0,40.5,118.0,0.0,Sem falha
B52520,Baixa,303.5,312.7,1393.0,49.3,82.0,0.0,Sem falha
B57140,Baixa,298.2,307.8,1575.0,35.0,137.0,0.0,Sem falha
B53372,Baixa,301.0,310.9,1428.0,45.3,47.0,0.0,Sem falha
M15782,Média,295.5,305.9,1380.0,52.4,202.0,0.0,Sem falha
M20021,Média,304.1,313.2,2028.0,18.9,45.0,0.0,Sem falha
B50973,Baixa,302.3,310.9,1379.0,49.3,34.0,1.0,Superaquecimento
B54379,Baixa,300.0,309.9,1507.0,41.4,74.0,0.0,Sem falha
B49351,Baixa,299.5,309.1,1502.0,44.6,13.0,0.0,Sem falha
M22436,Média,300.3,311.1,1477.0,44.2,166.0,0.0,Sem falha
B53852,Baixa,301.6,310.7,1424.0,50.5,214.0,0.0,Sem falha
B53140,Baixa,300.5,310.7,1606.0,33.5,121.0,0.0,Sem falha
B52956,Baixa,301.6,311.1,1325.0,49.2,104.0,0.0,Sem falha
B49800,Baixa,299.4,309.2,1556.0,35.7,75.0,0.0,Sem falha
B52877,Baixa,302.5,311.9,1354.0,49.4,117.0,0.0,Sem falha
B55604,Baixa,299.1,310.6,1380.0,44.7,170.0,0.0,Sem falha
B52735,Baixa,302.5,312.0,1411.0,44.2,177.0,0.0,Sem falha
M21673,Média,300.9,310.7,1420.0,43.0,133.0,0.0,Sem falha
B55494,Baixa,298.8,309.9,1739.0,30.6,83.0,0.0,Sem falha
B50307,Baixa,300.0,309.5,1717.0,28.3,48.0,0.0,Sem falha
M24300,Média,298.1,308.8,1378.0,53.5,65.0,0.0,Sem falha
B51475,Baixa,301.8,310.2,1457.0,40.4,213.0,0.0,Sem falha
B54545,Baixa,299.6,310.1,2057.0,20.4,60.0,0.0,Sem falha
B47395,Baixa,298.3,308.6,1548.0,40.3,140.0,0.0,Sem falha
M24071,Média,298.0,309.0,1409.0,49.1,85.0,0.0,Sem falha
B52187,Baixa,303.8,312.9,1442.0,48.3,52.0,0.0,Sem falha
M17787,Média,300.7,309.6,1421.0,49.8,165.0,0.0,Sem falha
M21986,Média,300.6,310.0,1542.0,33.9,100.0,0.0,Sem falha
M24635,Média,298.6,309.5,1684.0,27.8,44.0,0.0,Sem falha
B55837,Baixa,297.4,308.4,1421.0,46.0,124.0,0.0,Sem falha
M15766,Média,295.6,306.1,1462.0,49.2,158.0,0.0,Sem falha
M22082,Média,299.8,309.7,1320.0,61.7,134.0,0.0,Sem falha
B55889,Baixa,297.1,308.5,1578.0,35.6,46.0,0.0,Sem falha
B54634,Baixa,300.2,311.6,1446.0,47.3,66.0,0.0,Sem falha
B49048,Baixa,298.3,308.0,1361.0,56.9,81.0,0.0,Sem falha
B53606,Baixa,300.2,309.7,1448.0,36.8,14.0,0.0,Sem falha
B52580,Baixa,302.7,312.4,1477.0,46.3,251.0,1.0,Sobrecarga
B48302,Baixa,296.5,307.6,1541.0,38.5,98.0,0.0,Sem falha
B56307,Baixa,297.4,308.5,1761.0,27.2,76.0,0.0,Sem falha
B54440,Baixa,300.4,310.5,2424.0,14.5,12.0,0.0,Sem falha
M21764,Média,300.9,311.5,1704.0,31.3,159.0,0.0,Sem falha
B52912,Baixa,302.2,311.7,1412.0,44.5,204.0,0.0,Sem falha
M19856,Média,303.6,312.8,1400.0,43.2,23.0,0.0,Sem falha
B48544,Baixa,298.7,310.2,1566.0,33.1,68.0,0.0,Sem falha
B55590,Baixa,298.5,309.5,1548.0,44.5,132.0,0.0,Sem falha
M23396,Média,298.6,309.5,1426.0,45.4,38.0,0.0,Sem falha
A38176,Alta,297.5,308.8,1824.0,24.0,179.0,0.0,Sem falha
B55610,Baixa,298.9,310.2,1304.0,57.2,183.0,0.0,Sem falha
B52147,Baixa,303.9,312.6,1426.0,53.4,172.0,0.0,Sem falha
M20600,Média,302.3,311.7,1535.0,38.3,5.0,0.0,Sem falha
B48186,Baixa,296.2,307.1,1413.0,53.4,203.0,0.0,Sem falha
B52471,Baixa,303.8,313.3,1406.0,52.1,166.0,0.0,Sem falha
A31473,Alta,299.5,309.4,1386.0,44.4,154.0,0.0,Sem falha
B50762,Baixa,301.8,310.6,1395.0,50.5,131.0,0.0,Sem falha
B54020,Baixa,301.1,311.1,1799.0,21.7,206.0,0.0,Sem falha
M21481,Média,301.7,310.7,1861.0,21.8,84.0,0.0,Sem falha
B50876,Baixa,302.1,311.2,1454.0,46.8,0.0,0.0,Sem falha
B54603,Baixa,300.0,311.3,1407.0,47.3,208.0,0.0,Sem falha
M22187,Média,299.9,310.5,1576.0,39.4,183.0,0.0,Sem falha
B48049,Baixa,295.8,306.5,1358.0,49.2,63.0,0.0,Sem falha
B49478,Baixa,299.3,308.6,1482.0,37.6,132.0,0.0,Sem falha
A39184,Alta,298.6,309.5,1584.0,31.8,27.0,0.0,Sem falha
M18453,Média,301.6,310.4,1377.0,44.9,161.0,0.0,Sem falha
B56367,Baixa,297.9,309.0,1379.0,47.3,28.0,0.0,Sem falha
M23767,Média,297.2,308.6,1404.0,43.7,160.0,0.0,Sem falha
M22388,Média,300.1,311.3,1748.0,26.6,42.0,0.0,Sem falha
M19219,Média,302.1,310.0,1531.0,38.0,161.0,0.0,Sem falha
B50679,Baixa,301.9,311.0,1353.0,43.8,130.0,0.0,Sem falha
B48587,Baixa,298.9,310.0,1564.0,33.8,183.0,0.0,Sem falha
M23250,Média,298.8,309.8,1288.0,61.9,79.0,0.0,Sem falha
B49411,Baixa,299.4,308.6,1415.0,56.4,175.0,0.0,Sem falha
A33761,Alta,301.9,309.8,1724.0,27.5,126.0,0.0,Sem falha
M24725,Média,298.9,309.8,2450.0,13.9,89.0,0.0,Sem falha
M17110,Média,299.2,308.4,1396.0,48.7,13.0,0.0,Sem falha
A31314,Alta,297.9,307.6,1493.0,36.0,161.0,0.0,Sem falha
B55184,Baixa,300.9,312.0,1533.0,44.0,162.0,0.0,Sem falha
M19063,Média,302.3,310.9,1558.0,31.9,207.0,0.0,Sem falha
M19569,Média,303.4,311.6,1446.0,50.0,163.0,0.0,Sem falha
M17361,Média,299.1,308.9,1476.0,42.7,225.0,0.0,Sem falha
M18721,Média,302.5,311.5,1481.0,41.1,215.0,0.0,Sem falha
B56636,Baixa,298.5,309.3,1630.0,33.3,116.0,0.0,Sem falha
A29557,Alta,298.6,308.4,1407.0,50.5,164.0,0.0,Sem falha
B51092,Baixa,302.4,311.4,1475.0,40.4,126.0,0.0,Sem falha
B51631,Baixa,302.5,310.3,1549.0,40.9,170.0,0.0,Sem falha
B55964,Baixa,297.5,308.6,1437.0,43.3,34.0,0.0,Sem falha
B52880,Baixa,302.5,311.9,1497.0,41.6,123.0,0.0,Sem falha
B55263,Baixa,300.1,311.4,1438.0,42.2,139.0,0.0,Sem falha
M15474,Média,298.0,309.9,1445.0,45.2,55.0,0.0,Sem falha
B56854,Baixa,299.1,310.2,1695.0,29.6,8.0,0.0,Sem falha
M23199,Média,298.8,309.7,1499.0,40.3,154.0,0.0,Sem falha
B48812,Baixa,297.9,307.9,1426.0,43.6,89.0,0.0,Sem falha
M20467,Média,302.9,312.2,1745.0,25.5,98.0,0.0,Sem falha
B56750,Baixa,299.7,310.9,1384.0,48.2,188.0,0.0,Sem falha
M18828,Média,302.3,311.4,1418.0,41.3,62.0,0.0,Sem falha
B55512,Baixa,298.8,309.7,1529.0,44.0,136.0,0.0,Sem falha
B56847,Baixa,299.2,310.3,1352.0,48.9,238.0,1.0,Sobrecarga
M23977,Média,297.6,308.7,1475.0,46.6,54.0,0.0,Sem falha
B52605,Baixa,302.5,312.2,1775.0,27.9,56.0,0.0,Sem falha
B52182,Baixa,303.7,312.8,1627.0,31.7,40.0,0.0,Sem falha
B47368,Baixa,298.3,308.5,1606.0,33.6,67.0,0.0,Sem falha
B56490,Baixa,298.4,309.3,1549.0,40.8,139.0,0.0,Sem falha
B56334,Baixa,297.5,308.6,1596.0,36.0,141.0,0.0,Sem falha
M22815,Média,300.9,311.9,1310.0,56.1,35.0,0.0,Sem falha
B53828,Baixa,301.5,310.4,1488.0,41.1,151.0,0.0,Sem falha
B53677,Baixa,300.8,309.9,1312.0,65.3,192.0,1.0,Sobrecarga
M20588,Média,302.4,311.9,1422.0,46.4,194.0,0.0,Sem falha
M16939,Média,299.3,309.3,1523.0,37.9,204.0,0.0,Sem falha
M24021,Média,297.5,308.5,1612.0,30.0,163.0,0.0,Sem falha
B54967,Baixa,300.3,311.5,1378.0,47.5,64.0,0.0,Sem falha
B47894,Baixa,297.4,308.6,1609.0,36.2,116.0,0.0,Sem falha
B48030,Baixa,296.3,307.3,1567.0,31.4,5.0,0.0,Sem falha
B54656,Baixa,300.2,311.5,1492.0,41.8,128.0,0.0,Sem falha
M19889,Média,303.9,313.2,1624.0,39.8,107.0,0.0,Sem falha
A31216,Alta,298.1,307.6,1496.0,44.1,104.0,0.0,Sem falha
B49956,Baixa,300.1,309.4,1453.0,47.6,28.0,0.0,Sem falha
B53377,Baixa,300.9,310.8,1493.0,45.8,57.0,0.0,Sem falha
B54071,Baixa,300.9,311.5,1505.0,41.1,129.0,0.0,Sem falha
B53861,Baixa,301.4,310.7,1425.0,45.1,7.0,0.0,Sem falha
M22715,Média,300.3,311.8,1592.0,32.1,11.0,0.0,Sem falha
M18789,Média,302.7,311.6,1501.0,38.8,171.0,0.0,Sem falha
M21790,Média,300.9,311.5,1836.0,21.8,12.0,0.0,Sem falha
M21853,Média,300.7,311.0,1740.0,25.6,176.0,0.0,Sem falha
B54815,Baixa,300.3,311.4,1526.0,38.5,101.0,0.0,Sem falha
B56932,Baixa,298.6,309.8,1561.0,32.6,201.0,0.0,Sem falha
B54925,Baixa,300.4,311.7,1460.0,39.6,162.0,0.0,Sem falha
M24142,Média,298.2,308.9,1414.0,44.3,68.0,0.0,Sem falha
A38897,Alta,298.9,309.6,1546.0,35.3,190.0,0.0,Sem falha
M16976,Média,299.4,309.0,1381.0,44.9,88.0,0.0,Sem falha
B50243,Baixa,300.0,309.1,1431.0,45.4,90.0,0.0,Sem falha
B50651,Baixa,301.8,310.7,1441.0,49.3,58.0,0.0,Sem falha
B52313,Baixa,304.1,313.2,1824.0,25.8,186.0,0.0,Sem falha
M16967,Média,299.4,309.1,1417.0,47.3,59.0,0.0,Sem falha
B54479,Baixa,300.1,310.5,1492.0,50.9,111.0,0.0,Sem falha
M20534,Média,302.2,311.7,1393.0,42.5,53.0,0.0,Sem falha
B52051,Baixa,303.7,312.4,1513.0,40.1,135.0,0.0,Sem falha
B49133,Baixa,297.9,307.7,1593.0,34.9,83.0,0.0,Sem falha
A36066,Alta,301.5,310.4,1580.0,35.7,161.0,0.0,Sem falha
B48430,Baixa,297.3,308.7,1549.0,36.1,218.0,0.0,Sem falha
B49052,Baixa,298.3,308.1,1326.0,58.4,90.0,0.0,Sem falha
B51744,Baixa,302.8,310.8,1516.0,39.5,23.0,0.0,Sem falha
B49928,Baixa,299.7,309.2,1631.0,35.1,177.0,0.0,Sem falha
B55795,Baixa,297.6,308.6,1382.0,47.1,11.0,0.0,Sem falha
B49328,Baixa,299.4,308.9,1583.0,34.1,176.0,0.0,Sem falha
B48737,Baixa,298.3,308.4,1585.0,30.6,127.0,0.0,Sem falha
A38066,Alta,297.3,308.3,1461.0,41.5,108.0,0.0,Sem falha
B49750,Baixa,299.6,309.2,1713.0,26.5,167.0,0.0,Sem falha
A31666,Alta,299.1,308.3,1451.0,42.8,21.0,0.0,Sem falha
M17847,Média,300.6,309.8,1659.0,28.9,127.0,0.0,Sem falha
B51397,Baixa,301.9,310.6,1462.0,38.8,22.0,0.0,Sem falha
M21380,Média,301.2,310.1,1666.0,34.9,37.0,0.0,Sem falha
A39385,Alta,298.5,308.2,1563.0,44.6,163.0,0.0,Sem falha
A35876,Alta,300.6,310.0,1483.0,44.0,97.0,0.0,Sem falha
B51046,Baixa,302.6,311.6,1311.0,53.2,0.0,0.0,Sem falha
B47567,Baixa,297.7,308.7,1249.0,60.4,143.0,0.0,Sem falha
B53685,Baixa,301.1,310.1,1457.0,39.6,215.0,0.0,Sem falha
B54524,Baixa,299.6,310.1,1384.0,49.8,11.0,0.0,Sem falha
M16377,Média,298.2,308.9,1408.0,38.8,20.0,0.0,Sem falha
B54188,Baixa,300.5,310.6,1368.0,49.6,10.0,0.0,Sem falha
M22281,Média,300.1,311.4,1342.0,48.5,203.0,0.0,Sem falha
B56099,Baixa,297.2,308.3,1693.0,28.0,188.0,0.0,Sem falha
B53845,Baixa,301.3,310.4,1440.0,41.5,197.0,0.0,Sem falha
M24683,Média,298.5,309.3,1488.0,43.7,189.0,0.0,Sem falha
M21182,Média,300.7,310.1,1483.0,40.2,162.0,0.0,Sem falha
M21027,Média,300.9,310.7,1362.0,51.6,212.0,0.0,Sem falha
A30653,Alta,297.2,308.5,1482.0,39.3,187.0,0.0,Sem falha
M16426,Média,298.0,308.1,1403.0,44.8,148.0,0.0,Sem falha
M15237,Média,297.4,308.2,1424.0,53.9,120.0,0.0,Sem falha
B51305,Baixa,302.1,310.6,1439.0,40.0,7.0,0.0,Sem falha
M21663,Média,301.1,310.7,1367.0,43.4,111.0,0.0,Sem falha
B48117,Baixa,295.6,306.2,1263.0,61.8,27.0,0.0,Sem falha
B54554,Baixa,299.5,310.0,1379.0,50.4,85.0,0.0,Sem falha
B56933,Baixa,298.5,309.8,1593.0,35.1,203.0,0.0,Sem falha
B53182,Baixa,300.5,310.3,1683.0,31.5,8.0,0.0,Sem falha
B52108,Baixa,303.5,312.3,1584.0,35.2,74.0,0.0,Sem falha
B50085,Baixa,300.6,309.4,1552.0,36.4,113.0,0.0,Sem falha
A37831,Alta,298.8,310.1,1704.0,30.7,150.0,0.0,Sem falha
M18759,Média,302.1,311.0,1711.0,28.7,83.0,0.0,Sem falha
A29857,Alta,297.4,308.5,1469.0,45.1,63.0,0.0,Sem falha
M23369,Média,298.4,309.7,1870.0,22.5,170.0,0.0,Sem falha
M23588,Média,297.2,308.7,1398.0,38.1,88.0,0.0,Sem falha
A32467,Alta,300.2,309.3,1506.0,35.6,63.0,0.0,Sem falha
B52326,Baixa,304.4,313.6,1585.0,38.9,9.0,0.0,Sem falha
B48188,Baixa,296.2,307.1,1441.0,41.7,3.0,0.0,Sem falha
B56480,Baixa,298.1,308.9,1367.0,41.9,113.0,0.0,Sem falha
M17234,Média,299.2,308.4,1538.0,38.0,98.0,0.0,Sem falha
B50312,Baixa,300.1,309.5,1557.0,40.6,59.0,0.0,Sem falha
B52370,Baixa,304.1,313.2,1452.0,48.0,126.0,0.0,Sem falha
B48515,Baixa,299.0,310.4,1371.0,53.8,228.0,1.0,Sobrecarga
M23527,Média,297.5,308.8,1455.0,46.1,147.0,0.0,Sem falha
M21706,Média,301.2,311.5,1498.0,49.5,3.0,0.0,Sem falha
M16332,Média,298.5,309.6,1438.0,44.5,124.0,0.0,Sem falha
B54403,Baixa,299.8,309.6,1374.0,51.6,137.0,0.0,Sem falha
M19098,Média,302.3,311.0,1521.0,34.8,72.0,0.0,Sem falha
B55313,Baixa,299.8,311.1,1466.0,46.1,58.0,0.0,Sem falha
B50848,Baixa,302.3,311.7,1510.0,38.7,141.0,0.0,Sem falha
B48656,Baixa,298.4,309.5,1692.0,28.3,136.0,0.0,Sem falha
M15294,Média,297.5,308.5,1484.0,44.7,40.0,0.0,Sem falha
M20126,Média,303.4,312.8,1518.0,38.7,103.0,0.0,Sem falha
B49436,Baixa,299.1,308.3,1489.0,38.1,32.0,0.0,Sem falha
B53262,Baixa,300.9,310.7,1352.0,46.4,212.0,0.0,Sem falha
B54104,Baixa,301.2,311.6,1461.0,52.9,208.0,1.0,Sobrecarga
B52419,Baixa,303.7,313.0,1753.0,29.0,42.0,0.0,Sem falha
A31956,Alta,299.2,308.9,1712.0,26.4,95.0,0.0,Sem falha
A39192,Alta,298.7,309.7,1311.0,54.5,52.0,0.0,Sem falha
B49040,Baixa,297.8,307.6,1607.0,30.3,62.0,0.0,Sem falha
A36439,Alta,300.6,310.6,1448.0,44.7,55.0,0.0,Sem falha
B51293,Baixa,302.0,310.6,1325.0,55.3,192.0,0.0,Sem falha
B50048,Baixa,300.8,309.7,1418.0,46.6,12.0,0.0,Sem falha
B56944,Baixa,298.5,309.5,1294.0,66.7,12.0,1.0,Falha por potência
M14973,Média,298.8,308.6,1486.0,41.9,92.0,0.0,Sem falha
A36736,Alta,299.8,310.2,1573.0,33.3,168.0,0.0,Sem falha
B48495,Baixa,299.0,310.3,1520.0,45.0,171.0,0.0,Sem falha
A35901,Alta,300.6,309.8,1541.0,36.2,166.0,0.0,Sem falha
M15522,Média,297.6,308.9,1479.0,38.1,182.0,0.0,Sem falha
M18493,Média,302.2,311.3,1521.0,40.6,52.0,0.0,Sem falha
B52367,Baixa,304.0,313.1,1648.0,35.7,119.0,0.0,Sem falha
B48775,Baixa,298.0,308.2,1365.0,52.9,218.0,1.0,Sobrecarga
M22229,Média,299.6,310.1,1646.0,29.6,73.0,0.0,Sem falha
B51484,Baixa,301.6,310.1,1694.0,26.3,14.0,0.0,Sem falha
B55380,Baixa,299.3,310.8,1426.0,42.4,0.0,0.0,Sem falha
B48453,Baixa,298.1,309.4,1397.0,48.2,63.0,0.0,Sem falha
B52498,Baixa,303.5,312.6,1496.0,39.0,21.0,0.0,Sem falha
B50304,Baixa,300.1,309.4,1568.0,39.7,42.0,0.0,Sem falha
M17597,Média,299.7,309.1,1508.0,41.2,152.0,0.0,Sem falha
M24257,Média,297.7,308.2,1370.0,53.4,162.0,0.0,Sem falha
B51270,Baixa,302.0,310.5,2197.0,15.8,133.0,0.0,Sem falha
B51460,Baixa,302.1,310.1,1753.0,28.9,176.0,0.0,Sem falha
B49320,Baixa,299.3,309.0,1419.0,46.6,158.0,0.0,Sem falha
B49585,Baixa,299.1,308.7,1498.0,38.9,181.0,0.0,Sem falha
M22339,Média,300.1,311.3,1523.0,34.1,135.0,0.0,Sem falha
B51885,Baixa,303.6,311.8,1614.0,33.2,155.0,0.0,Sem falha
B55279,Baixa,300.2,311.7,1603.0,30.5,176.0,0.0,Sem falha
B52600,Baixa,302.6,312.3,1512.0,34.2,44.0,0.0,Sem falha
B54764,Baixa,300.4,311.2,1472.0,37.3,187.0,0.0,Sem falha
B48642,Baixa,298.9,310.2,1706.0,27.6,103.0,0.0,Sem falha
A31219,Alta,298.1,307.7,1376.0,56.2,113.0,0.0,Sem falha
B48195,Baixa,296.2,307.2,1356.0,43.6,22.0,0.0,Sem falha
B48989,Baixa,298.1,307.7,1767.0,27.0,127.0,0.0,Sem falha
B48363,Baixa,297.3,308.4,1513.0,40.5,25.0,0.0,Sem falha
M16270,Média,298.9,310.1,1469.0,53.2,189.0,0.0,Sem falha
M18051,Média,300.1,309.2,1732.0,33.7,218.0,0.0,Sem falha
M15721,Média,296.1,306.9,1951.0,23.3,38.0,0.0,Sem falha
B51236,Baixa,301.9,310.9,1597.0,36.9,50.0,0.0,Sem falha
